imdb_score,movie_id,release_year,movie_title_length,aspect_ratio,genres_length,distributor_length,actor1_length,is_Miramax,is_Nov,is_Dec,comput,campus,holiday,riot,terror,escap,wish,love,action,adventure,scifi,thriller,western,sport,horror,drama,war,crime,documentary,biography,fantasy,comedy,family,movie_budget,duration,nb_news_articles,movie_meter_IMDBpro,nb_faces,actor3_star_meter,animation,actor1_star_meter,R,PG-13,Approved,TV-G,TV-14,is_color
5.9,11066,2009,10,2.35,29,9,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4500000,104,296,9984,1,16425,0,513,1,0,0,0,0,1
7.6,11074,2000,14,1.85,29,24,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2000000,118,568,4426,0,15644,0,6690,1,0,0,0,0,1
7.7,11078,1982,31,2.35,23,18,13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11000000,116,525,4434,2,6150,0,3828,0,0,0,0,0,1
7.4,11109,1999,5,2.35,30,7,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,10000000,130,517,3271,8,7076,0,150,1,0,0,0,0,1
4,11146,2013,25,2.35,21,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5000000,93,459,14149,0,10428,0,9815,0,1,0,0,0,1
6.7,11150,2012,9,1.85,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12000000,93,1571,2809,0,10194,0,23698,1,0,0,0,0,1
7.6,11203,2003,9,1.85,13,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,114,1303,3872,3,2705,0,559,0,1,0,0,0,1
5.1,11207,2011,24,2.35,58,23,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,20000000,107,400,19333,1,3377,0,33408,0,1,0,0,0,1
6.8,11218,1999,23,2.35,22,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,48000000,113,382,3419,0,4915,0,2586,1,0,0,0,0,1
6.6,11239,1991,19,1.85,13,29,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30000000,132,142,9001,1,7217,0,7076,1,0,0,0,0,1
5.6,11256,2000,19,2.35,23,29,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,34000000,114,19,22304,1,4762,0,2937,0,1,0,0,0,1
5.7,11265,2005,7,2.4,18,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,53000000,118,449,4721,4,1763,0,130,0,1,0,0,0,1
4.4,11267,2011,49,2.35,32,12,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2000000,108,8,46509,1,7944,0,4053,0,1,0,0,0,1
4.5,11304,2004,38,2.35,45,25,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,26000000,100,16,17001,4,9607,0,6614,0,0,0,0,0,1
3.9,11310,1980,10,2.35,14,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20000000,89,97,5011,0,28838,0,1926,0,1,0,0,0,1
6.7,11351,2008,21,1.85,31,29,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,35000000,115,482,4058,3,259,0,264,0,1,0,0,0,1
8,11381,2000,8,2.35,5,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37000000,188,1164,2152,1,16723,0,2903,1,0,0,0,0,1
6.9,11403,1994,26,1.85,6,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12000000,78,263,1561,1,19038,0,454308,0,1,0,0,0,1
6.2,11406,2007,13,2.35,19,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,22000000,110,331,5067,0,2665,0,130,0,0,0,0,0,1
7.2,11427,1995,9,1.85,21,29,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7000000,104,544,3011,0,704,0,104,1,0,0,0,0,1
7.5,11428,2011,27,2.35,14,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7000000,112,2428,1818,0,15565,0,149,1,0,0,0,0,1
6.1,11443,1998,8,2.35,22,29,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20000000,104,173,5241,0,4571,0,4475,1,0,0,0,0,1
6.7,11481,2004,6,1.85,12,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6500000,85,21,26533,6,1037,0,651,1,0,0,0,0,1
7.8,11492,2008,31,2.35,18,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2000000,119,45,93892,2,65765,0,188631,1,0,0,0,0,1
5.2,11515,2011,9,1.33,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5000000,86,1043,8594,0,21070,0,4388,0,1,0,0,0,1
6.5,11520,1986,16,2.35,16,18,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8800000,93,388,2033,1,7745,0,213878,0,1,0,0,0,1
5.4,11556,2012,8,2.35,16,18,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14000000,86,413,9156,1,11614,0,5401,0,1,0,0,0,1
8.2,11566,1979,15,2.35,9,18,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15000000,183,850,1651,2,5940,0,379,1,0,0,0,0,1
7.8,11577,1982,11,1.85,5,21,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16000000,129,201,6772,0,7361,0,2315,1,0,0,0,0,1
5.4,11582,1985,45,1.85,14,15,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2200000,87,53,4695,0,8987,0,6582,1,0,0,0,0,1
6.2,11584,2010,13,2.35,20,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35000000,123,153,14376,3,3235,0,1988,0,1,0,0,0,1
7,11594,1999,12,2.35,20,18,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,42000000,124,1754,2033,1,9914,0,513,0,1,0,0,0,1
6.2,11602,2006,33,1.85,14,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1500000,80,10,56233,0,3026,0,1143,1,0,0,0,0,1
6.1,11615,2001,19,1.85,19,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13000000,112,209,6344,0,19136,0,10046,0,1,0,0,0,1
5.8,11629,2010,13,2.35,26,35,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20000000,107,2105,3697,1,10227,0,1037,0,0,0,0,0,1
7.9,11635,2000,19,2.35,21,10,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7000000,102,542,2500,2,35389,0,1504,1,0,0,0,0,0
7.6,11642,2007,18,2.35,15,21,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15000000,126,245,7398,1,4899,0,341,0,1,0,0,0,1
6.8,11647,2002,4,1.85,18,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2000000,106,94,4709,0,6480,0,2979,1,0,0,0,0,1
7.2,11653,1999,26,1.85,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16000000,97,23,1166,6,4044,0,674,0,1,0,0,0,1
6.5,11661,2002,24,1.85,25,10,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7000000,113,6,12766,2,19623,0,266,0,0,0,0,0,1
8,11662,1974,18,1.85,6,13,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2800000,106,717,2619,0,2545,0,789,0,0,0,0,0,0
6.6,11663,2011,8,2.35,21,12,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,35000000,137,2600,5063,0,269,0,106,1,0,0,0,0,1
6.1,11674,2007,40,1.85,44,17,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,24000000,145,20,14336,1,13641,0,719,1,0,0,0,0,1
7.8,11685,2014,8,2.35,22,24,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,12000000,115,1913,5928,0,3700,0,6570,1,0,0,0,0,0
5.6,11710,2001,19,1.85,48,12,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,16000000,93,4,18275,0,62579,1,21790,0,0,0,0,0,1
6,11747,2015,7,2.35,15,17,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48000000,115,743,3242,0,4035,0,513,0,1,0,0,0,1
7.2,11755,1998,11,1.85,5,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5000000,134,79,15153,1,15094,0,20879,0,1,0,0,0,1
6.7,11760,2006,13,1.85,13,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9600000,144,64,19721,0,6442,0,2124,1,0,0,0,0,1
8.5,11777,2003,11,1.85,19,14,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,35000000,150,939,1233,0,7436,0,2673,1,0,0,0,0,0
7.3,11779,1998,14,2.35,35,12,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,50000000,140,165,6217,2,4124,0,625,1,0,0,0,0,1
6.7,11795,2003,13,1.85,28,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,30000000,110,25,15371,0,29046,0,3521,1,0,0,0,0,1
7.3,11809,2009,18,2.35,13,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35000000,119,2634,1588,0,96735,0,106,1,0,0,0,0,1
7.7,11813,2008,10,1.78,22,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2500000,101,168,16833,1,417942,0,10942,1,0,0,0,0,1
5.7,11816,2014,14,2.35,27,40,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,28000000,100,451,7242,2,9721,0,1737,0,1,0,0,0,1
6.4,11824,2011,13,2.35,14,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,52000000,118,1050,2546,2,2597,0,125,1,0,0,0,0,1
7.2,11853,1985,9,2.35,26,29,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,26000000,133,116,3090,4,16594,0,1666,0,1,0,0,0,1
7.1,11866,2013,11,1.85,20,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8000000,93,940,6911,2,5888,0,11108,0,1,0,0,0,1
5.5,11872,1994,21,1.85,28,18,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,55000000,104,51,8404,1,18078,0,17998,1,0,0,0,0,1
6.9,11882,2003,16,2.35,31,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,15000000,98,82,12422,1,9123,0,3751,1,0,0,0,0,1
6.2,11896,1982,15,1.85,24,25,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8000000,90,62,5935,0,3740,0,51194,0,0,0,0,0,1
5.5,11897,2003,13,1.85,6,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48000000,84,278,3792,7,2511,0,2584,0,1,0,0,0,1
8,11898,1993,12,2.35,35,12,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,13000000,121,1187,1263,3,777,0,134,1,0,0,0,0,1
6.4,11930,2005,21,1.85,19,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,14000000,106,44,8360,5,6383,0,5803,0,0,0,0,0,1
7.2,11955,1981,20,2.35,13,16,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6000000,106,1435,2491,1,9288,0,1160,1,0,0,0,0,1
7.3,11956,1982,24,2.35,38,10,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,3500000,102,25,7449,0,12730,0,35545,0,0,0,0,0,1
6.9,11957,2008,34,2.35,15,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8000000,92,3,30782,2,978,0,987,0,1,0,0,0,1
7.4,11993,1996,5,1.85,28,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4500000,109,168,4508,0,45958,0,1401,1,0,0,0,0,1
5.8,12033,2011,5,2.35,9,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1700000,124,101,60781,0,98201,0,9210,1,0,0,0,0,1
5,12061,2004,8,1.85,31,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,35000000,80,374,6341,0,46183,1,1278,0,0,0,0,0,1
3.9,12078,2001,14,1.85,29,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,14000000,84,11,20931,4,14175,0,4817,0,1,0,0,0,1
5.3,12087,2005,12,1.85,6,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30000000,108,628,2561,0,6773,0,6729,1,0,0,0,0,1
4.3,12099,1993,36,1.85,23,15,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2500000,91,246,6107,0,1489,0,3963,1,0,0,0,0,1
8,12112,1988,8,1.85,5,14,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,133,1081,2408,3,6855,0,85,1,0,0,0,0,1
7.4,12125,2015,14,2.35,21,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,17000000,129,125,5946,0,19586,0,4091,0,0,0,0,0,1
7.3,12129,1973,7,1.85,13,14,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2000000,89,128,15366,0,15870,0,1238,0,0,0,0,0,1
7.4,12137,1994,18,2.35,38,7,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,5000000,108,358,4120,2,170464,0,48,1,0,0,0,0,1
7.8,12141,2014,14,2.35,27,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13500000,131,27,2780,2,19298,0,2533,1,0,0,0,0,1
6.9,12144,2011,15,2.35,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35000000,106,4404,2304,5,31107,0,625,1,0,0,0,0,1
5.3,12170,2016,10,2.35,14,25,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11000000,106,38,5723,3,1131,0,516,1,0,0,0,0,1
5,12171,1996,6,1.85,12,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12000000,108,34,25660,3,2077,0,3713,1,0,0,0,0,1
7.2,12180,2000,17,1.85,19,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15000000,124,81,3429,0,3935,0,2735,0,1,0,0,0,1
7,12183,2008,15,2.35,15,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20000000,119,89,15954,0,6292982,0,65338,0,1,0,0,0,1
5.4,12212,2012,27,2.35,6,18,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,107,1069,6623,3,3144,0,8062,1,0,0,0,0,1
5.6,12256,2002,21,1.85,14,7,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17000000,96,12,5686,0,4685,0,2151,1,0,0,0,0,1
6.6,12259,2005,11,2.35,12,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4000000,96,236,16657,0,23666,0,3886,1,0,0,0,0,1
6.8,12269,1989,11,1.85,28,18,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19000000,113,89,9440,1,1303,0,516,1,0,0,0,0,1
5.6,12283,2005,26,1.85,20,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5500000,116,141,6724,0,4454,0,5803,0,1,0,0,0,1
6.9,12290,1992,13,2.35,15,18,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45000000,117,678,2213,1,6868,0,413,1,0,0,0,0,1
5.7,12311,2012,12,2.35,6,43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,930000,100,50,7279,8,2165,0,4958,1,0,0,0,0,1
6.4,12337,2012,13,2.35,23,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13000000,105,2865,7369,1,1280,0,559,0,1,0,0,0,1
6.4,12347,1999,9,1.85,12,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,34200000,93,0,172060,0,1954,0,1366,0,1,0,0,0,1
7.7,12352,2010,18,2.35,15,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40000000,120,14356,1349,0,10217,0,1074,0,1,0,0,0,1
7.3,12360,1996,19,1.85,20,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19000000,108,1428,1342,2,7667,0,104,1,0,0,0,0,1
4.2,12384,1987,6,1.85,38,29,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,51000000,107,93,18798,2,3842,0,2973,0,1,0,0,0,1
5.1,12425,2015,14,1.85,15,23,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7500000,104,21,16828,0,70746,0,15204,1,0,0,0,0,1
7.6,12443,2012,20,1.85,21,20,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1100000,102,2093,2463,0,90687,0,3326,1,0,0,0,0,1
5.3,12447,2003,5,1.85,19,18,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,94,260,6360,2,13579,0,74431,0,1,0,0,0,1
4.6,12459,1999,22,1.85,6,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12000000,110,49,23042,1,3935,0,254,1,0,0,0,0,1
4.9,12484,1991,34,1.85,30,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,8500000,93,73,6294,0,7038,0,121,1,0,0,0,0,1
6.2,12498,2012,10,2.35,29,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,14000000,114,664,9176,2,4218,0,379,1,0,0,0,0,1
7.2,12536,2006,11,1.85,5,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,700000,106,852,6632,2,42430,0,215,1,0,0,0,0,1
5.3,12551,2000,15,1.85,24,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,36000000,95,6,43201,0,5950,0,2799,1,0,0,0,0,1
1.9,12558,2008,14,1.85,6,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25000000,88,725,3744,0,1326,0,3320,0,1,0,0,0,1
6.5,12561,2005,7,2.35,11,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13500000,94,22,34768,0,8085,0,1181,0,0,0,0,0,1
5.8,12576,2008,34,1.85,38,12,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,45000000,93,1063,2851,0,3377,0,1259,0,0,0,0,0,1
6.9,12590,1967,19,2.35,25,14,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9500000,117,441,3815,0,8347,0,1160,0,0,1,0,0,1
5.2,12612,1994,11,1.85,13,12,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40000000,95,33,6490,1,4388,0,1578,0,0,0,0,0,1
5.3,12648,2013,48,2.35,29,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,9000000,101,106,14220,0,23324,0,741,1,0,0,0,0,1
6.7,12669,1971,20,2.35,25,14,16,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7200000,120,517,3446,2,3619,0,8347,0,0,0,0,0,1
6.2,12670,1986,16,2.35,14,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5000000,89,4,9329,0,7662,0,3149,1,0,0,0,0,1
7.8,12674,1986,16,1.85,5,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15000000,154,1199,2729,0,6762,0,4340,0,1,0,0,0,1
6.7,12677,2011,12,2.35,5,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8000000,113,1566,8528,3,4957,0,1470,1,0,0,0,0,1
6.9,12688,2014,9,1.85,21,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30000000,139,858,10633,0,6429,0,2121,0,1,0,0,0,1
2.3,12689,2005,17,2.35,13,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20000000,94,292,8194,0,14414,0,21608,1,0,0,0,0,1
6.9,12699,2006,16,2.35,20,24,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7900000,90,3,4613,0,1201,0,1706,1,0,0,0,0,1
8.4,12701,2013,6,2.35,22,13,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3000000,120,2276,2037,0,24098,0,8612,1,0,0,0,0,1
8,12712,1965,14,2.35,17,25,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11000000,200,405,3676,2,1981,0,3024,0,1,0,0,0,1
7.4,12768,2009,13,1.85,13,18,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,108,4922,1698,0,3684,0,1304,1,0,0,0,0,1
7.8,12777,1991,15,1.85,11,29,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6000000,112,514,3592,2,275668,0,27042,1,0,0,0,0,1
6.6,12791,2001,8,2.35,16,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23000000,97,174,4885,2,138238,0,1737,1,0,0,0,0,1
4.8,12830,2012,5,1.85,29,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7000000,88,544,9597,0,1583,0,80,1,0,0,0,0,1
6.1,12864,1998,14,2.35,37,23,13,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,40000000,108,206,3919,0,5620,0,345,0,1,0,0,0,1
3.5,12868,1997,41,1.85,6,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000000,86,21,31684,0,4841,0,7361,1,0,0,0,0,1
6,12871,2015,19,2.35,28,21,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,40000000,110,617,4930,2,5391,0,453,0,1,0,0,0,1
4.7,12911,2007,28,2.35,29,21,12,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,40000000,102,136,992,0,5473,0,6955,1,0,0,0,0,1
7.4,12945,1982,14,2.35,23,24,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12500000,100,31,6820,0,30057,0,1153,1,0,0,0,0,1
5.4,12950,2003,8,1.85,20,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11000000,94,35,21201,3,16531,0,2690,1,0,0,0,0,1
6.1,12968,2001,20,2.35,14,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18000000,109,63,11433,0,2586,0,453,1,0,0,0,0,1
8.2,12985,1996,13,1.85,5,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3500000,94,2185,1280,4,3474,0,628,1,0,0,0,0,1
