"imdb_score","movie_id","release_year","movie_title_length","aspect_ratio","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","comput","campus","holiday","riot","terror","escap","wish","love","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family","movie_budget","duration","nb_news_articles","movie_meter_IMDBpro","nb_faces","actor3_star_meter","animation","actor1_star_meter","R","PG.13","Approved","TV.G","TV.14","is_color","log_nb_news_articles","log_movie_meter_IMDBpro","log_movie_budget","log_duration"
5.3,12087,2005,12,1.85,6,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30000000,108,628,2561,0,6773,0,6729,1,0,0,0,0,1,6.4425401664682,7.84815308619953,17.2167079396264,4.68213122712422
4.3,12099,1993,36,1.85,23,15,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2500000,91,246,6107,0,1489,0,3963,1,0,0,0,0,1,5.50533153593236,8.71719093322313,14.7318012898384,4.51085950651685
8,12112,1988,8,1.85,5,14,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,133,1081,2408,3,6855,0,85,1,0,0,0,0,1,6.98564181763921,7.78655180642871,17.0343863828325,4.89034912822175
7.4,12125,2015,14,2.35,21,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,17000000,129,125,5946,0,19586,0,4091,0,0,0,0,0,1,4.8283137373023,8.69047400355804,16.6487239020205,4.85981240436167
7.3,12129,1973,7,1.85,13,14,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2000000,89,128,15366,0,15870,0,1238,0,0,0,0,0,1,4.85203026391962,9.63991255542758,14.5086577385242,4.48863636973214
7.4,12137,1994,18,2.35,38,7,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,5000000,108,358,4120,2,170464,0,48,1,0,0,0,0,1,5.8805329864007,8.32360844234357,15.4249484703984,4.68213122712422
7.8,12141,2014,14,2.35,27,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13500000,131,27,2780,2,19298,0,2533,1,0,0,0,0,1,3.29583686600433,7.93020620668468,16.4182002434087,4.87519732320115
6.9,12144,2011,15,2.35,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35000000,106,4404,2304,5,31107,0,625,1,0,0,0,0,1,8.39026849784257,7.74240202181578,17.3708586194537,4.66343909411207
5.3,12170,2016,10,2.35,14,25,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11000000,106,38,5723,3,1131,0,516,1,0,0,0,0,1,3.63758615972639,8.6522484224091,16.2134058307626,4.66343909411207
5,12171,1996,6,1.85,12,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12000000,108,34,25660,3,2077,0,3713,1,0,0,0,0,1,3.52636052461616,10.1526886381696,16.3004172077523,4.68213122712422
7.2,12180,2000,17,1.85,19,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15000000,124,81,3429,0,3935,0,2735,0,1,0,0,0,1,4.39444915467244,8.14002395246292,16.5235607590665,4.82028156560504
7,12183,2008,15,2.35,15,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20000000,119,89,15954,0,6292982,0,65338,0,1,0,0,0,1,4.48863636973214,9.67746486047107,16.8112428315183,4.77912349311153
5.4,12212,2012,27,2.35,6,18,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,107,1069,6623,3,3144,0,8062,1,0,0,0,0,1,6.97447891102505,8.79830371848498,16.5235607590665,4.67282883446191
5.6,12256,2002,21,1.85,14,7,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17000000,96,12,5686,0,4685,0,2151,1,0,0,0,0,1,2.484906649788,8.64576229221094,16.6487239020205,4.56434819146784
6.6,12259,2005,11,2.35,12,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4000000,96,236,16657,0,23666,0,3886,1,0,0,0,0,1,5.46383180502561,9.72058582747711,15.2018049190842,4.56434819146784
6.8,12269,1989,11,1.85,28,18,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19000000,113,89,9440,1,1303,0,516,1,0,0,0,0,1,4.48863636973214,9.15271125913955,16.7599495371307,4.72738781871234
5.6,12283,2005,26,1.85,20,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5500000,116,141,6724,0,4454,0,5803,0,1,0,0,0,1,4.94875989037817,8.81343849452851,15.5202586502027,4.75359019110636
6.9,12290,1992,13,2.35,15,18,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45000000,117,678,2213,1,6868,0,413,1,0,0,0,0,1,6.5191472879404,7.70210434005105,17.6221730477346,4.76217393479776
5.7,12311,2012,12,2.35,6,43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,930000,100,50,7279,8,2165,0,4958,1,0,0,0,0,1,3.91202300542815,8.89274876911826,13.7429398651294,4.60517018598809
6.4,12337,2012,13,2.35,23,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13000000,105,2865,7369,1,1280,0,559,0,1,0,0,0,1,7.96032362914884,8.905037290767,16.3804599154258,4.65396035015752
6.4,12347,1999,9,1.85,12,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,34200000,93,0,172060,0,1954,0,1366,0,1,0,0,0,1,-Inf,12.0555985321753,17.3477362020328,4.53259949315326
7.7,12352,2010,18,2.35,15,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40000000,120,14356,1349,0,10217,0,1074,0,1,0,0,0,1,9.5719232522675,7.20711885620776,17.5043900120782,4.78749174278205
7.3,12360,1996,19,1.85,20,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19000000,108,1428,1342,2,7667,0,104,1,0,0,0,0,1,7.26403014289953,7.20191631753163,16.7599495371307,4.68213122712422
4.2,12384,1987,6,1.85,38,29,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,51000000,107,93,18798,2,3842,0,2973,0,1,0,0,0,1,4.53259949315326,9.84150576018025,17.7473361906886,4.67282883446191
5.1,12425,2015,14,1.85,15,23,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7500000,104,21,16828,0,70746,0,15204,1,0,0,0,0,1,3.04452243772342,9.73079944471041,15.8304135785065,4.64439089914137
7.6,12443,2012,20,1.85,21,20,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1100000,102,2093,2463,0,90687,0,3326,1,0,0,0,0,1,7.646353722446,7.80913539812054,13.9108207377686,4.62497281328427
5.3,12447,2003,5,1.85,19,18,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,94,260,6360,2,13579,0,74431,0,1,0,0,0,1,5.56068163101553,8.75778365633417,17.0343863828325,4.54329478227
4.6,12459,1999,22,1.85,6,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12000000,110,49,23042,1,3935,0,254,1,0,0,0,0,1,3.89182029811063,10.045073916598,16.3004172077523,4.70048036579242
4.9,12484,1991,34,1.85,30,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,8500000,93,73,6294,0,7038,0,121,1,0,0,0,0,1,4.29045944114839,8.74735207762435,15.9555767214605,4.53259949315326
6.2,12498,2012,10,2.35,29,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,14000000,114,664,9176,2,4218,0,379,1,0,0,0,0,1,6.49828214947643,9.12434665880921,16.4545678875795,4.7361984483945
7.2,12536,2006,11,1.85,5,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,700000,106,852,6632,2,42430,0,215,1,0,0,0,0,1,6.74758652682932,8.79966169681513,13.4588356140255,4.66343909411207
5.3,12551,2000,15,1.85,24,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,36000000,95,6,43201,0,5950,0,2799,1,0,0,0,0,1,1.79175946922805,10.6736189221124,17.3990294964204,4.55387689160054
1.9,12558,2008,14,1.85,6,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25000000,88,725,3744,0,1326,0,3320,0,1,0,0,0,1,6.58617165485467,8.22790983759748,17.0343863828325,4.47733681447821
6.5,12561,2005,7,2.35,11,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13500000,94,22,34768,0,8085,0,1181,0,0,0,0,0,1,3.09104245335832,10.4564527024962,16.4182002434087,4.54329478227
5.8,12576,2008,34,1.85,38,12,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,45000000,93,1063,2851,0,3377,0,1259,0,0,0,0,0,1,6.96885037834195,7.95542508891267,17.6221730477346,4.53259949315326
6.9,12590,1967,19,2.35,25,14,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9500000,117,441,3815,0,8347,0,1160,0,0,1,0,0,1,6.08904487544685,8.24669594371856,16.0668023565708,4.76217393479776
5.2,12612,1994,11,1.85,13,12,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40000000,95,33,6490,1,4388,0,1578,0,0,0,0,0,1,3.49650756146648,8.77801780969814,17.5043900120782,4.55387689160054
5.3,12648,2013,48,2.35,29,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,9000000,101,106,14220,0,23324,0,741,1,0,0,0,0,1,4.66343909411207,9.56240470335723,16.0127351353005,4.61512051684126
6.7,12669,1971,20,2.35,25,14,16,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7200000,120,517,3446,2,3619,0,8347,0,0,0,0,0,1,6.24804287450843,8.14496941708788,15.7895915839863,4.78749174278205
6.2,12670,1986,16,2.35,14,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5000000,89,4,9329,0,7662,0,3149,1,0,0,0,0,1,1.38629436111989,9.14088310696096,15.4249484703984,4.48863636973214
7.8,12674,1986,16,1.85,5,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15000000,154,1199,2729,0,6762,0,4340,0,1,0,0,0,1,7.08924315502751,7.91169052070834,16.5235607590665,5.03695260241363
6.7,12677,2011,12,2.35,5,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8000000,113,1566,8528,3,4957,0,1470,1,0,0,0,0,1,7.35627987655075,9.05111014640562,15.8949520996441,4.72738781871234
6.9,12688,2014,9,1.85,21,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30000000,139,858,10633,0,6429,0,2121,0,1,0,0,0,1,6.75460409948796,9.27171765165109,17.2167079396264,4.93447393313069
2.3,12689,2005,17,2.35,13,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20000000,94,292,8194,0,14414,0,21608,1,0,0,0,0,1,5.67675380226828,9.01115745810682,16.8112428315183,4.54329478227
6.9,12699,2006,16,2.35,20,24,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7900000,90,3,4613,0,1201,0,1706,1,0,0,0,0,1,1.09861228866811,8.43663368355782,15.8823733174372,4.49980967033027
8.4,12701,2013,6,2.35,22,13,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3000000,120,2276,2037,0,24098,0,8612,1,0,0,0,0,1,7.73017479524622,7.61923341622681,14.9141228466324,4.78749174278205
8,12712,1965,14,2.35,17,25,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11000000,200,405,3676,2,1981,0,3024,0,1,0,0,0,1,6.00388706710654,8.20958048347558,16.2134058307626,5.29831736654804
7.4,12768,2009,13,1.85,13,18,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,108,4922,1698,0,3684,0,1304,1,0,0,0,0,1,8.501470230951,7.43720636687129,17.0343863828325,4.68213122712422
7.8,12777,1991,15,1.85,11,29,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6000000,112,514,3592,2,275668,0,27042,1,0,0,0,0,1,6.24222326545517,8.18646442942209,15.6072700271923,4.71849887129509
6.6,12791,2001,8,2.35,16,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23000000,97,174,4885,2,138238,0,1737,1,0,0,0,0,1,5.15905529921453,8.49392456447688,16.9510047738934,4.57471097850338
4.8,12830,2012,5,1.85,29,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7000000,88,544,9597,0,1583,0,80,1,0,0,0,0,1,6.29894924685594,9.16920582861763,15.7614207070196,4.47733681447821
6.1,12864,1998,14,2.35,37,23,13,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,40000000,108,206,3919,0,5620,0,345,0,1,0,0,0,1,5.32787616878958,8.27359179819963,17.5043900120782,4.68213122712422
3.5,12868,1997,41,1.85,6,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000000,86,21,31684,0,4841,0,7361,1,0,0,0,0,1,3.04452243772342,10.3635671005842,16.1180956509583,4.45434729625351
6,12871,2015,19,2.35,28,21,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,40000000,110,617,4930,2,5391,0,453,0,1,0,0,0,1,6.42486902390539,8.50309426703674,17.5043900120782,4.70048036579242
4.7,12911,2007,28,2.35,29,21,12,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,40000000,102,136,992,0,5473,0,6955,1,0,0,0,0,1,4.91265488573605,6.89972310728487,17.5043900120782,4.62497281328427
7.4,12945,1982,14,2.35,23,24,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12500000,100,31,6820,0,30057,0,1153,1,0,0,0,0,1,3.43398720448515,8.82761475083751,16.3412392022725,4.60517018598809
5.4,12950,2003,8,1.85,20,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11000000,94,35,21201,3,16531,0,2690,1,0,0,0,0,1,3.55534806148941,9.96180362935896,16.2134058307626,4.54329478227
6.1,12968,2001,20,2.35,14,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18000000,109,63,11433,0,2586,0,453,1,0,0,0,0,1,4.14313472639153,9.34425918954197,16.7058823158604,4.69134788222914
8.2,12985,1996,13,1.85,5,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3500000,94,2185,1280,4,3474,0,628,1,0,0,0,0,1,7.68937110752969,7.15461535691366,15.0682735264596,4.54329478227
6.4,13024,2010,9,2.35,43,27,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,12000000,97,950,4310,0,12080,0,327,1,0,0,0,0,1,6.85646198459459,8.36869318309779,16.3004172077523,4.57471097850338
8.5,13050,2006,12,2.35,29,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,40000000,130,1154,648,1,114,0,49,0,1,0,0,0,1,7.05098944706805,6.47389069635227,17.5043900120782,4.86753445045558
5.8,13063,2005,13,2.35,31,23,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,50000000,110,292,2805,3,3184,0,1737,0,1,0,0,0,1,5.67675380226828,7.9391588179568,17.7275335633924,4.70048036579242
5.7,13081,1997,9,2.35,30,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,40000000,110,97,6705,0,30813,0,5272,1,0,0,0,0,1,4.57471097850338,8.81060879571578,17.5043900120782,4.70048036579242
7.8,13103,1987,7,1.66,13,17,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2600000,140,63,8296,1,6006,0,5006,1,0,0,0,0,1,4.14313472639153,9.02352874990936,14.7710220029917,4.9416424226093
5.3,13111,2008,28,1.85,20,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35000000,114,4,11263,3,3346,0,11500,0,1,0,0,0,1,1.38629436111989,9.3292782960477,17.3708586194537,4.7361984483945
7.8,13151,2005,11,2.35,31,8,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22000000,116,70,13725,0,15552,0,6310,0,1,0,0,0,1,4.24849524204936,9.52697426637773,16.9065530113226,4.75359019110636
7,13162,2016,14,2.35,15,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7000000,118,880,1289,2,5812,0,181,1,0,0,0,0,1,6.77992190747225,7.16162200293919,15.7614207070196,4.77068462446567
5.9,13165,2009,16,1.85,14,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17000000,98,79,12302,1,4937,0,603,0,1,0,0,0,1,4.36944785246702,9.41751712976831,16.6487239020205,4.58496747867057
4.6,13175,2005,17,1.85,31,33,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,32000000,95,22,10520,2,7083,0,2303,0,0,0,0,0,1,3.09104245335832,9.2610334862917,17.281246460764,4.55387689160054
7.1,13219,2002,38,1.85,5,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4500000,104,32,26654,2,4198,0,273,1,0,0,0,0,1,3.46573590279973,10.1906945121397,15.3195879547405,4.64439089914137
7,13220,2009,13,1.85,12,14,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7000000,106,1960,3341,1,33193,0,683,1,0,0,0,0,1,7.58069975222456,8.11402544235676,15.7614207070196,4.66343909411207
5.5,13260,2000,18,1.85,13,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40000000,103,31,10217,2,9527,0,1304,0,1,0,0,0,1,3.43398720448515,9.23180827859142,17.5043900120782,4.63472898822964
6.7,13271,2014,25,1.85,18,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,15000000,115,179,9681,0,8754,0,6187,0,0,0,0,0,1,5.18738580584075,9.17792048072007,16.5235607590665,4.74493212836325
6.7,13293,1998,18,1.85,42,11,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2000000,91,10,26684,1,2691592,0,63253,0,1,0,0,0,1,2.30258509299405,10.1918194138294,14.5086577385242,4.51085950651685
7.2,13300,2002,8,2.35,22,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,46000000,118,620,3091,0,5322,0,516,1,0,0,0,0,1,6.42971947803914,8.03624994213212,17.6441519544534,4.77068462446567
6.6,13320,2013,7,2.35,20,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3000000,90,1285,1492,1,94,0,674,1,0,0,0,0,1,7.15851399732932,7.30787278076371,14.9141228466324,4.49980967033027
6.4,13328,1997,10,2.35,22,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,37000000,118,3,13635,1,33051,0,7220,1,0,0,0,0,1,1.09861228866811,9.52039529527969,17.4264284706085,4.77068462446567
5.7,13335,1996,16,2.35,32,18,13,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,50000000,101,153,4692,0,2229,0,1366,1,0,0,0,0,1,5.03043792139244,8.45361420977337,17.7275335633924,4.61512051684126
6.5,13356,2012,12,2.35,35,24,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,12000000,110,1178,5702,0,46047,0,23317,1,0,0,0,0,1,7.07157336421153,8.64857226947262,16.3004172077523,4.70048036579242
7.6,13358,2002,8,1.85,5,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22000000,132,330,4618,0,2850,0,4137,0,1,0,0,0,1,5.79909265446053,8.43771698991444,16.9065530113226,4.88280192258637
6.7,13364,1999,12,1.85,12,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9000000,120,422,11460,6,57754,0,3683,1,0,0,0,0,1,6.04500531403601,9.34661799026873,16.0127351353005,4.78749174278205
4.6,13373,2002,14,1.85,21,11,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13000000,98,97,17074,0,3105,0,4113,0,1,0,0,0,1,4.57471097850338,9.74531211757025,16.3804599154258,4.58496747867057
6.6,13391,1972,12,2.35,21,14,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40000000,93,210,10498,0,6303,0,304,1,0,0,0,0,1,5.34710753071747,9.25894004181225,17.5043900120782,4.53259949315326
7.4,13396,2005,10,2.35,20,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4000000,105,801,2884,1,19411,0,20,1,0,0,0,0,1,6.68586094706836,7.96693349840484,15.2018049190842,4.65396035015752
5.9,13418,1993,14,1.85,13,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14000000,109,139,8199,0,23481,0,7368,1,0,0,0,0,1,4.93447393313069,9.01176747459618,16.4545678875795,4.69134788222914
5.8,13424,1999,11,1.85,6,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4000000,94,22,18385,3,272,0,1325,1,0,0,0,0,1,3.09104245335832,9.81929039373537,15.2018049190842,4.54329478227
5.9,13428,2007,9,1.85,22,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15500000,93,78,37002,0,3330,0,4606,1,0,0,0,0,1,4.35670882668959,10.5187272442195,16.5563505818895,4.53259949315326
7.5,13431,2001,15,2.35,5,15,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18000000,125,35,7284,0,2364,0,852,1,0,0,0,0,1,3.55534806148941,8.8934354408475,16.7058823158604,4.8283137373023
7.1,13442,2003,11,2.35,14,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13000000,81,479,5650,0,6500,0,1475,1,0,0,0,0,1,6.17170059741091,8.63941082414049,16.3804599154258,4.39444915467244
6.5,13443,2015,9,2.35,30,24,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26000000,117,90,3294,0,24865,0,125,0,1,0,0,0,1,4.49980967033027,8.09985791073758,17.0736070959858,4.76217393479776
8.1,13474,1977,10,1.37,14,14,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4000000,93,74,3931,0,1357,0,1238,0,0,0,0,0,1,4.30406509320417,8.27664912542186,15.2018049190842,4.53259949315326
6.7,13482,1998,14,2.35,21,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,55000000,114,909,5551,1,6259,0,133,0,1,0,0,0,1,6.81234509417748,8.62173337069016,17.8228437431967,4.7361984483945
6.7,13483,2008,23,1.85,21,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8500000,150,9,7711,1,6602,0,945,1,0,0,0,0,1,2.19722457733622,8.95040315983296,15.9555767214605,5.01063529409626
7.1,13486,2011,11,2.35,28,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,18000000,106,844,4634,1,2870,0,913,0,0,0,0,0,1,6.73815249459596,8.44117570499232,16.7058823158604,4.66343909411207
8,13513,1965,18,2.35,38,21,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8200000,174,1751,1321,3,6252,0,4567,0,0,0,0,0,1,7.46794233228585,7.18614430452233,15.9196447122345,5.15905529921453
5.9,13514,2009,40,2.35,33,18,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,40000000,109,565,5232,3,2979,0,1259,0,1,0,0,0,1,6.33682573114644,8.56254889313703,17.5043900120782,4.69134788222914
5,13524,2007,7,1.85,14,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5250000,96,128,16645,4,10413,0,400,1,0,0,0,0,1,4.85203026391962,9.71986515000913,15.4737386345678,4.56434819146784
7,13539,2008,18,1.85,12,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,37000000,96,1254,1768,0,4829,0,1304,1,0,0,0,0,1,7.13409372119287,7.47760424319759,17.4264284706085,4.56434819146784
6.4,13554,2007,27,2.35,13,20,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45000000,139,92,10858,0,23497,0,6186,1,0,0,0,0,1,4.52178857704904,9.2926574144654,17.6221730477346,4.93447393313069
