"imdb_score","movie_id","release_year","movie_title_length","aspect_ratio","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","comput","campus","holiday","riot","terror","escap","wish","love","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family","movie_budget","duration","nb_news_articles","movie_meter_IMDBpro","nb_faces","actor3_star_meter","animation","actor1_star_meter","R","PG.13","Approved","TV.G","TV.14","is_color","log_nb_news_articles","log_movie_meter_IMDBpro","log_movie_budget","log_duration","log_actor1_star_meter","log_actor3_star_meter","log_nb_faces"
5.2,12612,1994,11,1.85,13,12,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40000000,95,33,6490,1,4388,0,1578,0,0,0,0,0,1,3.49650756146648,8.77801780969814,17.5043900120782,4.55387689160054,7.36391350140582,8.38662882139512,0
5.3,12648,2013,48,2.35,29,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,9000000,101,106,14220,0,23324,0,741,1,0,0,0,0,1,4.66343909411207,9.56240470335723,16.0127351353005,4.61512051684126,6.60800062529609,10.057238152342,0
6.7,12669,1971,20,2.35,25,14,16,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7200000,120,517,3446,2,3619,0,8347,0,0,0,0,0,1,6.24804287450843,8.14496941708788,15.7895915839863,4.78749174278205,9.02965747185074,8.19395302356374,0.693147180559945
6.2,12670,1986,16,2.35,14,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5000000,89,4,9329,0,7662,0,3149,1,0,0,0,0,1,1.38629436111989,9.14088310696096,15.4249484703984,4.48863636973214,8.05484022110102,8.94402832526059,0
7.8,12674,1986,16,1.85,5,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15000000,154,1199,2729,0,6762,0,4340,0,1,0,0,0,1,7.08924315502751,7.91169052070834,16.5235607590665,5.03695260241363,8.37562962709445,8.81907398326783,0
6.7,12677,2011,12,2.35,5,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8000000,113,1566,8528,3,4957,0,1470,1,0,0,0,0,1,7.35627987655075,9.05111014640562,15.8949520996441,4.72738781871234,7.29301767977278,8.50855599802057,1.09861228866811
6.9,12688,2014,9,1.85,21,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30000000,139,858,10633,0,6429,0,2121,0,1,0,0,0,1,6.75460409948796,9.27171765165109,17.2167079396264,4.93447393313069,7.65964295456468,8.76857428414169,0
2.3,12689,2005,17,2.35,13,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20000000,94,292,8194,0,14414,0,21608,1,0,0,0,0,1,5.67675380226828,9.01115745810682,16.8112428315183,4.54329478227,9.98081889547245,9.57595523548439,0
6.9,12699,2006,16,2.35,20,24,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7900000,90,3,4613,0,1201,0,1706,1,0,0,0,0,1,1.09861228866811,8.43663368355782,15.8823733174372,4.49980967033027,7.44190672805162,7.09090982207998,0
8.4,12701,2013,6,2.35,22,13,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3000000,120,2276,2037,0,24098,0,8612,1,0,0,0,0,1,7.73017479524622,7.61923341622681,14.9141228466324,4.78749174278205,9.06091185848425,10.0898841284832,0
8,12712,1965,14,2.35,17,25,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11000000,200,405,3676,2,1981,0,3024,0,1,0,0,0,1,6.00388706710654,8.20958048347558,16.2134058307626,5.29831736654804,8.01433573729942,7.59135704669855,0.693147180559945
7.4,12768,2009,13,1.85,13,18,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,108,4922,1698,0,3684,0,1304,1,0,0,0,0,1,8.501470230951,7.43720636687129,17.0343863828325,4.68213122712422,7.1731917424866,8.2117543973752,0
7.8,12777,1991,15,1.85,11,29,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6000000,112,514,3592,2,275668,0,27042,1,0,0,0,0,1,6.24222326545517,8.18646442942209,15.6072700271923,4.71849887129509,10.2051464919187,12.5269525220854,0.693147180559945
6.6,12791,2001,8,2.35,16,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23000000,97,174,4885,2,138238,0,1737,1,0,0,0,0,1,5.15905529921453,8.49392456447688,16.9510047738934,4.57471097850338,7.4599147662411,11.8367321163406,0.693147180559945
4.8,12830,2012,5,1.85,29,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7000000,88,544,9597,0,1583,0,80,1,0,0,0,0,1,6.29894924685594,9.16920582861763,15.7614207070196,4.47733681447821,4.38202663467388,7.36707705988101,0
6.1,12864,1998,14,2.35,37,23,13,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,40000000,108,206,3919,0,5620,0,345,0,1,0,0,0,1,5.32787616878958,8.27359179819963,17.5043900120782,4.68213122712422,5.84354441703136,8.63408694288774,0
3.5,12868,1997,41,1.85,6,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000000,86,21,31684,0,4841,0,7361,1,0,0,0,0,1,3.04452243772342,10.3635671005842,16.1180956509583,4.45434729625351,8.90395107205871,8.4848765899397,0
6,12871,2015,19,2.35,28,21,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,40000000,110,617,4930,2,5391,0,453,0,1,0,0,0,1,6.42486902390539,8.50309426703674,17.5043900120782,4.70048036579242,6.11589212548303,8.59248617545167,0.693147180559945
4.7,12911,2007,28,2.35,29,21,12,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,40000000,102,136,992,0,5473,0,6955,1,0,0,0,0,1,4.91265488573605,6.89972310728487,17.5043900120782,4.62497281328427,8.84721610435754,8.60758219114392,0
7.4,12945,1982,14,2.35,23,24,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12500000,100,31,6820,0,30057,0,1153,1,0,0,0,0,1,3.43398720448515,8.82761475083751,16.3412392022725,4.60517018598809,7.05012252026906,10.3108508579274,0
5.4,12950,2003,8,1.85,20,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11000000,94,35,21201,3,16531,0,2690,1,0,0,0,0,1,3.55534806148941,9.96180362935896,16.2134058307626,4.54329478227,7.89729647259588,9.71299268505301,1.09861228866811
6.1,12968,2001,20,2.35,14,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18000000,109,63,11433,0,2586,0,453,1,0,0,0,0,1,4.14313472639153,9.34425918954197,16.7058823158604,4.69134788222914,6.11589212548303,7.8578675593318,0
8.2,12985,1996,13,1.85,5,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3500000,94,2185,1280,4,3474,0,628,1,0,0,0,0,1,7.68937110752969,7.15461535691366,15.0682735264596,4.54329478227,6.4425401664682,8.15306194680105,1.38629436111989
6.4,13024,2010,9,2.35,43,27,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,12000000,97,950,4310,0,12080,0,327,1,0,0,0,0,1,6.85646198459459,8.36869318309779,16.3004172077523,4.57471097850338,5.78996017089725,9.39930647148881,0
8.5,13050,2006,12,2.35,29,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,40000000,130,1154,648,1,114,0,49,0,1,0,0,0,1,7.05098944706805,6.47389069635227,17.5043900120782,4.86753445045558,3.89182029811063,4.7361984483945,0
5.8,13063,2005,13,2.35,31,23,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,50000000,110,292,2805,3,3184,0,1737,0,1,0,0,0,1,5.67675380226828,7.9391588179568,17.7275335633924,4.70048036579242,7.4599147662411,8.06589354696427,1.09861228866811
5.7,13081,1997,9,2.35,30,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,40000000,110,97,6705,0,30813,0,5272,1,0,0,0,0,1,4.57471097850338,8.81060879571578,17.5043900120782,4.70048036579242,8.57016507618234,10.3356919578339,0
7.8,13103,1987,7,1.66,13,17,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2600000,140,63,8296,1,6006,0,5006,1,0,0,0,0,1,4.14313472639153,9.02352874990936,14.7710220029917,4.9416424226093,8.51839247199172,8.70051424854327,0
5.3,13111,2008,28,1.85,20,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35000000,114,4,11263,3,3346,0,11500,0,1,0,0,0,1,1.38629436111989,9.3292782960477,17.3708586194537,4.7361984483945,9.35010231435134,8.11552088154677,1.09861228866811
7.8,13151,2005,11,2.35,31,8,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22000000,116,70,13725,0,15552,0,6310,0,1,0,0,0,1,4.24849524204936,9.52697426637773,16.9065530113226,4.75359019110636,8.74989095553526,9.65194452670022,0
7,13162,2016,14,2.35,15,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7000000,118,880,1289,2,5812,0,181,1,0,0,0,0,1,6.77992190747225,7.16162200293919,15.7614207070196,4.77068462446567,5.19849703126583,8.66768002469017,0.693147180559945
5.9,13165,2009,16,1.85,14,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17000000,98,79,12302,1,4937,0,603,0,1,0,0,0,1,4.36944785246702,9.41751712976831,16.6487239020205,4.58496747867057,6.40191719672719,8.50451313825886,0
4.6,13175,2005,17,1.85,31,33,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,32000000,95,22,10520,2,7083,0,2303,0,0,0,0,0,1,3.09104245335832,9.2610334862917,17.281246460764,4.55387689160054,7.74196789982069,8.86545282575362,0.693147180559945
7.1,13219,2002,38,1.85,5,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4500000,104,32,26654,2,4198,0,273,1,0,0,0,0,1,3.46573590279973,10.1906945121397,15.3195879547405,4.64439089914137,5.60947179518496,8.34236350038058,0.693147180559945
7,13220,2009,13,1.85,12,14,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7000000,106,1960,3341,1,33193,0,683,1,0,0,0,0,1,7.58069975222456,8.11402544235676,15.7614207070196,4.66343909411207,6.52649485957079,10.4100942893005,0
5.5,13260,2000,18,1.85,13,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40000000,103,31,10217,2,9527,0,1304,0,1,0,0,0,1,3.43398720448515,9.23180827859142,17.5043900120782,4.63472898822964,7.1731917424866,9.16188515170678,0.693147180559945
6.7,13271,2014,25,1.85,18,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,15000000,115,179,9681,0,8754,0,6187,0,0,0,0,0,1,5.18738580584075,9.17792048072007,16.5235607590665,4.74493212836325,8.73020559553099,9.07726601775084,0
6.7,13293,1998,18,1.85,42,11,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2000000,91,10,26684,1,2691592,0,63253,0,1,0,0,0,1,2.30258509299405,10.1918194138294,14.5086577385242,4.51085950651685,11.054897836295,14.805643398082,0
7.2,13300,2002,8,2.35,22,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,46000000,118,620,3091,0,5322,0,516,1,0,0,0,0,1,6.42971947803914,8.03624994213212,17.6441519544534,4.77068462446567,6.24610676548156,8.57960445153763,0
6.6,13320,2013,7,2.35,20,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3000000,90,1285,1492,1,94,0,674,1,0,0,0,0,1,7.15851399732932,7.30787278076371,14.9141228466324,4.49980967033027,6.51323011091231,4.54329478227,0
6.4,13328,1997,10,2.35,22,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,37000000,118,3,13635,1,33051,0,7220,1,0,0,0,0,1,1.09861228866811,9.52039529527969,17.4264284706085,4.77068462446567,8.88461023188687,10.4058071020082,0
5.7,13335,1996,16,2.35,32,18,13,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,50000000,101,153,4692,0,2229,0,1366,1,0,0,0,0,1,5.03043792139244,8.45361420977337,17.7275335633924,4.61512051684126,7.21964204013074,7.70930833338587,0
6.5,13356,2012,12,2.35,35,24,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,12000000,110,1178,5702,0,46047,0,23317,1,0,0,0,0,1,7.07157336421153,8.64857226947262,16.3004172077523,4.70048036579242,10.056937987249,10.7374178929815,0
7.6,13358,2002,8,1.85,5,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22000000,132,330,4618,0,2850,0,4137,0,1,0,0,0,1,5.79909265446053,8.43771698991444,16.9065530113226,4.88280192258637,8.32772616646141,7.9550742732627,0
6.7,13364,1999,12,1.85,12,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9000000,120,422,11460,6,57754,0,3683,1,0,0,0,0,1,6.04500531403601,9.34661799026873,16.0127351353005,4.78749174278205,8.21148291644507,10.9639478900547,1.79175946922805
4.6,13373,2002,14,1.85,21,11,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13000000,98,97,17074,0,3105,0,4113,0,1,0,0,0,1,4.57471097850338,9.74531211757025,16.3804599154258,4.58496747867057,8.32190796823042,8.04076899436758,0
6.6,13391,1972,12,2.35,21,14,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40000000,93,210,10498,0,6303,0,304,1,0,0,0,0,1,5.34710753071747,9.25894004181225,17.5043900120782,4.53259949315326,5.71702770140622,8.74878098951311,0
7.4,13396,2005,10,2.35,20,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4000000,105,801,2884,1,19411,0,20,1,0,0,0,0,1,6.68586094706836,7.96693349840484,15.2018049190842,4.65396035015752,2.99573227355399,9.87359519467109,0
5.9,13418,1993,14,1.85,13,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14000000,109,139,8199,0,23481,0,7368,1,0,0,0,0,1,4.93447393313069,9.01176747459618,16.4545678875795,4.69134788222914,8.90490157793514,10.0639468624729,0
5.8,13424,1999,11,1.85,6,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4000000,94,22,18385,3,272,0,1325,1,0,0,0,0,1,3.09104245335832,9.81929039373537,15.2018049190842,4.54329478227,7.18916773842032,5.605802066296,1.09861228866811
5.9,13428,2007,9,1.85,22,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15500000,93,78,37002,0,3330,0,4606,1,0,0,0,0,1,4.35670882668959,10.5187272442195,16.5563505818895,4.53259949315326,8.43511508038063,8.11072758297449,0
7.5,13431,2001,15,2.35,5,15,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18000000,125,35,7284,0,2364,0,852,1,0,0,0,0,1,3.55534806148941,8.8934354408475,16.7058823158604,4.8283137373023,6.74758652682932,7.76811037852599,0
7.1,13442,2003,11,2.35,14,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13000000,81,479,5650,0,6500,0,1475,1,0,0,0,0,1,6.17170059741091,8.63941082414049,16.3804599154258,4.39444915467244,7.29641326877392,8.77955745588373,0
6.5,13443,2015,9,2.35,30,24,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26000000,117,90,3294,0,24865,0,125,0,1,0,0,0,1,4.49980967033027,8.09985791073758,17.0736070959858,4.76217393479776,4.8283137373023,10.1212164711488,0
8.1,13474,1977,10,1.37,14,14,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4000000,93,74,3931,0,1357,0,1238,0,0,0,0,0,1,4.30406509320417,8.27664912542186,15.2018049190842,4.53259949315326,7.12125245324454,7.21303165983487,0
6.7,13482,1998,14,2.35,21,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,55000000,114,909,5551,1,6259,0,133,0,1,0,0,0,1,6.81234509417748,8.62173337069016,17.8228437431967,4.7361984483945,4.89034912822175,8.7417757069247,0
6.7,13483,2008,23,1.85,21,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8500000,150,9,7711,1,6602,0,945,1,0,0,0,0,1,2.19722457733622,8.95040315983296,15.9555767214605,5.01063529409626,6.85118492749374,8.79512791241314,0
7.1,13486,2011,11,2.35,28,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,18000000,106,844,4634,1,2870,0,913,0,0,0,0,0,1,6.73815249459596,8.44117570499232,16.7058823158604,4.66343909411207,6.81673588059497,7.96206730875367,0
8,13513,1965,18,2.35,38,21,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8200000,174,1751,1321,3,6252,0,4567,0,0,0,0,0,1,7.46794233228585,7.18614430452233,15.9196447122345,5.15905529921453,8.426611813185,8.74065669154137,1.09861228866811
5.9,13514,2009,40,2.35,33,18,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,40000000,109,565,5232,3,2979,0,1259,0,1,0,0,0,1,6.33682573114644,8.56254889313703,17.5043900120782,4.69134788222914,7.13807303404435,7.99934295271328,1.09861228866811
5,13524,2007,7,1.85,14,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5250000,96,128,16645,4,10413,0,400,1,0,0,0,0,1,4.85203026391962,9.71986515000913,15.4737386345678,4.56434819146784,5.99146454710798,9.2508103045299,1.38629436111989
7,13539,2008,18,1.85,12,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,37000000,96,1254,1768,0,4829,0,1304,1,0,0,0,0,1,7.13409372119287,7.47760424319759,17.4264284706085,4.56434819146784,7.1731917424866,8.48239468587354,0
6.4,13554,2007,27,2.35,13,20,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45000000,139,92,10858,0,23497,0,6186,1,0,0,0,0,1,4.52178857704904,9.2926574144654,17.6221730477346,4.93447393313069,8.73004395324502,10.0646280324086,0
5.7,13611,1978,6,2.35,25,18,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,20000000,131,145,4064,0,22706,0,4624,0,0,0,0,0,1,4.97673374242057,8.30992298925832,16.8112428315183,4.87519732320115,8.43901541035221,10.0303844857245,0
7.4,13644,2009,12,2.35,18,14,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50000000,135,752,3722,2,5282,0,1232,1,0,0,0,0,1,6.62273632394984,8.2220164372022,17.7275335633924,4.90527477843843,7.11639414409346,8.57206009285708,0.693147180559945
8.1,13669,2009,19,1.85,12,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16000000,93,38,3416,0,3900,0,3271,0,0,0,0,0,1,3.63758615972639,8.13622555490846,16.5880992802041,4.53259949315326,8.09285102753838,8.26873183211774,0
6.3,13674,2011,12,1.85,6,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10000000,87,1039,13407,1,917,0,3681,1,0,0,0,0,1,6.94601399109923,9.50353223760156,16.1180956509583,4.46590811865458,8.21093973337902,6.82110747225646,0
5.2,13696,1997,5,1.85,13,15,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40000000,98,884,2001,0,2137,0,2805,1,0,0,0,0,1,6.78445706263764,7.60140233458373,17.5043900120782,4.58496747867057,7.9391588179568,7.66715825531915,0
5.5,13702,2004,7,1.85,26,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,30000000,104,17,20309,1,6602,0,2349,0,1,0,0,0,1,2.83321334405622,9.91881941653311,17.2167079396264,4.64439089914137,7.76174498465891,8.79512791241314,0
6.7,13717,2000,17,1.85,12,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18000000,94,64,20142,0,777,0,1238,0,0,0,0,0,1,4.15888308335967,9.91056246620809,16.7058823158604,4.54329478227,7.12125245324454,6.65544035036765,0
6.7,13720,2010,18,1.85,20,21,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30000000,112,1325,2510,0,367,0,170,1,0,0,0,0,1,7.18916773842032,7.82803803212583,17.2167079396264,4.71849887129509,5.13579843705026,5.90536184805457,0
6.9,13724,2005,19,2.35,12,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9000000,118,93,17153,1,3900,0,1300,1,0,0,0,0,1,4.53259949315326,9.74992836440983,16.0127351353005,4.77068462446567,7.17011954344963,8.26873183211774,0
4.6,13728,2004,6,1.85,20,27,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5000000,95,9,35136,0,7577,0,1830,1,0,0,0,0,1,2.19722457733622,10.4669815248692,15.4249484703984,4.55387689160054,7.51207124583547,8.93287262193137,0
7.1,13741,2015,17,2.35,9,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22500000,111,406,3651,0,39158,0,12566,1,0,0,0,0,1,6.00635315960173,8.20275638165564,16.9290258671746,4.70953020131233,9.43875003296289,10.5753600228172,0
4.4,13751,2004,10,1.85,6,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16000000,92,109,5028,9,6535,0,11500,1,0,0,0,0,1,4.69134788222914,8.52277756971014,16.5880992802041,4.52178857704904,9.35010231435134,8.78492762605832,2.19722457733622
7.4,13759,1977,16,2.35,17,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,26000000,175,92,3580,14,28597,0,4841,0,0,0,0,0,0,4.52178857704904,8.18311807939475,17.0736070959858,5.16478597392351,8.4848765899397,10.2610570962012,2.63905732961526
6.2,13768,2013,16,2.35,24,26,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,28000000,128,1117,6200,1,10606,0,259,1,0,0,0,0,1,7.0184017990692,8.73230457103318,17.1477150681395,4.85203026391962,5.55682806169954,9.26917515769708,0
6,13822,1997,26,1.85,27,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3000000,109,9,8418,0,13367,0,2212,1,0,0,0,0,1,2.19722457733622,9.03812754933052,14.9141228466324,4.69134788222914,7.70165236264223,9.50054426197147,0
5.3,13828,2000,12,2.35,22,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8000000,92,53,23102,0,5974,0,3683,1,0,0,0,0,1,3.97029191355212,10.0476744728486,15.8949520996441,4.52178857704904,8.21148291644507,8.69517199877606,0
6.7,13840,2002,21,1.85,20,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1000000,97,209,10566,1,13861,0,7333,1,0,0,0,0,1,5.34233425196481,9.26539657772426,13.8155105579643,4.57471097850338,8.9001399880938,9.53683442021335,0
6.4,13855,2009,8,2.35,33,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,20000000,111,428,17745,3,17620,0,3086,0,0,0,0,0,1,6.0591231955818,9.7838590650806,16.8112428315183,4.70953020131233,8.03463103292311,9.77678989949017,1.09861228866811
5.4,13864,2008,19,1.78,34,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2500000,89,17,98773,3,13375,0,15411,0,0,0,0,0,0,2.83321334405622,11.5005795670361,14.7318012898384,4.48863636973214,9.64283681913538,9.50114257176421,1.09861228866811
5.7,13895,1982,24,2.35,15,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4000000,91,183,3498,0,23955,0,17790,1,0,0,0,0,1,5.20948615284142,8.15994665557855,15.2018049190842,4.51085950651685,9.78639178065988,10.0839323493172,0
6.8,13994,1996,10,2.35,35,15,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,9000000,123,152,8163,4,6426,0,1987,1,0,0,0,0,1,5.02388052084628,9.00736702745136,16.0127351353005,4.81218435537242,7.59438124255182,8.7681075396758,1.38629436111989
5.2,14007,2015,14,2.35,27,22,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10000000,94,96,7725,1,31061,0,754,1,0,0,0,0,1,4.56434819146784,8.95221710176595,16.1180956509583,4.54329478227,6.62539236800796,10.3437082919346,0
4.4,14021,2014,11,2.35,25,14,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5000000,109,2,43363,3,11904,0,3417,1,0,0,0,0,1,0.693147180559945,10.677361821912,15.4249484703984,4.69134788222914,8.13651825211529,9.38462975707287,1.09861228866811
